,subject,title,content
47,javascript,프론트엔드) 개인 프로젝트 평가 부탁드려도 될까요?,"안녕하세요. 축제모아 웹 사이트를 제작했습니다. 한국관광공사 api를 이용해서 전국 축제 정보를 모두 볼 수 있습니다. 사용자끼리 해당 축제에 좋아요 기능, 댓글 기능도 구현했습니다. 어떤 축제는 이미지가 없는 경우가 있는데, 관광공사에 이미지가 없는 경우 입니다. NoImage.png로 대체했습니다. 언어: HTML, CSS, JavaScript, TypeScript 라이브러리: React, Redux, Router DB: firestore DB(NoSQL) 평가 부탁드립니다. _꾸벅_ https://festival-moa-fc37b.firebaseapp.com/"
48,javascript,js 라이브러리 프레임워크 선택 고민,현재 파견을 나와있는 상태입니다. 그런데 많이 급한건 아니고 본사쪽에서 node를 사용해서 서버를 띄우고 거기안에 간단한 게시판성 사이트를 만드려고 합니다. 현재 같이 일을 하시는 분이 react말고는다른 라이브러리를 사용하신적이 없기에 백엔드를 nextjs를 사용하려합니다. database도 사용을하려는데 java spring만을 사용해왔기에 javascript는 문법 살짝아는 정도 이고 지식이 너무 없기에 그래도 사용하고 있는 react기에 next js를 사용하려고 합니다 모르는건 생활코딩 강의를 보고 조금더 만들어나가려고 합니다 다른 방법은 pug nunjucks 라는 기술을 사용하려고 했지만 조금더 개발이 편한쪽은 최신기술쪽이라 생각을해서 좀 더 선택에 가까운 상황입니다. 같이 일하시는 분께서는 저에게 기술선택권을 넘겨주신 상황입니다. 선배님들께서는 이 상황에 어떤 선택을 하는게 좋을지 의견 듣고 싶습니다!
49,javascript,javascript hoisting이란?,"안녕하세요. javascript 질문도 몇개 올라오는 것 같아서 저도 질문 남깁니다! 공부를 하다가 javascript hoisting을 쉽게 설명하면 ""함수 안에 있는 선언들을 모두 끌어올려서 해당 함수 유효 범위의 최상단에 선언하는 것"" (https://gmlwjd9405.github.io/2019/04/22/javascript-hoisting.html) 이라고 많이 하는데, 이게 무슨 뜻인지 또 어떻게 가능한 것인지 궁금합니다."
50,javascript,군대에서 웹 공부를 시작하려고 합니다. 도움을 구합니다.,"컴퓨터공학과 1학년을 마치고 입대한 군인입니다. 1학년 1학기때 Python, 2학기때 C언어 수업 들었습니다. 기억이 많이 남아있지는 않습니다. 군대에서 웹 프론트엔드 공부를 시작하려고 합니다. 로드맵을 참고해서 Internet > HTML > CSS > JavaScript 으로 공부하려고 합니다. 1. HTML, CSS, JS 입문서에 대한 추천을 구합니다. - 직접 사용해보신 책이나, 지인들의 경험담도 모두 감사히 읽겠습니다. 2. 제가 생각하는 공부 순서가 맞는지 여쭙고 싶습니다. - 웹 프론트엔드를 공부하기로는 확실히 결정한 상태고, Internet>HTML>CSS>JS 으로 진행하는 것이 맞는지. 아니면 동시에 진행을 해야하는 것이 있는지 여쭙습니다. 3. 혹시 군대에서 개발공부를 시작해보신 분의 조언을 구합니다. - 현재 저는 싸지방에서 정보를 찾아보고, 개발공부 환경을 만들어보려고 여러가지를 찾아보고 있습니다. 혹시 이와 비슷한 경험이 있으시다면 감히 조언을 구합니다. 4. 그 외로 해주시고 싶은 말씀이 있으시면 남겨주시면 정말 감사히 읽겠습니다. - 저는 무엇을 질문할지도 아직 잘 모르는 사람입니다. 오지랖이라고 생각마시고 어떤 조언이든지 남겨주시면 정말 감사하겠습니다."
51,javascript,취준생 개발공부 갈피를 못잡겠습니다 제발 도와주세요.,"안녕하세요. 국비학원을 3-4개월정도 다니고있는 20대후반 취준생입니다. 원래 시스템엔지니어, DB엔지니어 쪽으로 3년정도 일한 경험이 있는데 도저히 미래가 안보여서 5월초쯤부터 JAVA 국비학원을 듣고 있습니다. 근데 강사님이 심각하게 못가르치셔서 수업은 포기하고 국비 프로젝트는 하고있지만 수업시간에 개인적으로 공부를 하고있습니다. 근데 공부를 하면 할수록 이게 맞는건지 계속 생각이 들더라고요 요즘 IT쪽 취업상황을 보면 200명-300명 이렇게 지원을 하니 안좋은게 맞는거같아서 더 불안하더라고여 꼭 10월에는 취업을 해야하는 상황이라 남은기간동안 제대로 방향을 잡고 공부를 하고싶은데 1 .뭐라도 만들면서 공부를 하는게 맞는건지 2.강의같은걸로 개념을 잡고 공부를 하면서 개인프로젝트를 하는게 맞는건지 고수형님들 제발 도와주세요. 그리고 먼가 공부는 하고있지만 이걸 내가 제대로 쓸수있을까라는 의심이 자꾸드는데 이게 맞나 싶네요 지금까지 사용해봣거나 공부한거는 프론트 - html, css, javascript, react 백엔드 - java, spring, springboot, jpa DB - mysql, oracle 이렇게 해봤지만 막 잘할수있다 이런게 없네요 원하는 분야는 금융권, 핀테크 IT쪽이나 이커머스 쪽인데 그냥 취업자체를 못할거같아 불안하네요 쓴소리 팩폭 다 좋습니다 도와주세요"
52,javascript,제가 프론트엔드 취준을 잘하고있는지 궁금합니다.,"안녕하세요 프론트엔드 개발자 준비하는 취준생입니다. 목표는 it 서비스 기업, 빅테크 기업입니다. 쉽게 말해 네카라쿠배입니다. 제가 현재 잘 준비하고있는지 객관적으로 궁금한데, 제 주위에 현업에서 일하시는 분들이 없어서 여기에 작성합니다. 1. 코딩테스트 현재 node.js로 준비 중입니다. 불편한 점이 없진 않은데 바꾸기엔 너무 익숙해져서 쭉 가고있습니다. 수준으로 백준 기준으로 골드 3-4는 기본적으로 풀고 그 위는 좀 고민을 많이 해봐야 풀리는 정도입니다. 2. 프로젝트 제대로 된 프로젝트 4개 해봤습니다. 전부 프론트엔드 및 ui&ux 디자인을 맡았습니다. 협업은 github으로 진행했습니다. 심도있게 사용하진 않았고 pullrequest, 코드 리뷰, merge, git branch, git flow 정도로 기본적인 것만 했습니다. 2.1. 교통 관련 프로젝트: 학부 생들의 교통편 관련 웹 서비스 였습니다. 두달 정도 운영했습니다. 2.2. 헬스 관련 프로젝트: 해커톤으로 준비했던 프로젝트인데 6-7 페이지 정도 되는 웹 서비스였습니다. 실제로 운영하진 않았습니다. 2.3. 전기차 관련 프로젝트: 해커톤에 나갈 용도로 전기차 충전 관련 웹 서비스를 개발했습니다. 실제로 운영하진 않았습니다. 2.4. 동아리 웹사이트 프로젝트 : 졸업 후 몸담았던 동아리 웹페이지 제작을 했습니다. 저는 아니고 후배들이 이어서 운영중입니다. 3. 수상 3.1. 교내 웹 개발 교육 봉사 활동으로 인한 최우수상 3.2. 전국 대회 해커톤 우수상 4. cs 지식 DB, 네트워크, 운영체제 같은 기본적인 cs 지식은 없다고 봐도 무방합니다. 알아도 학부 때 배운 만큼 아니면 그 이하입니다. 5. 기술 스택 html, css, java, javascript, react 위 5개가 자신있게 사용할 수 있는 정도 입니다. 다만 리액트는 동작원리나 유용한 훅에 대한 공부가 필요해서 최근에 시작했습니다. 6. 계획 우선 알고리즘은 감을 잃지 않기 위해 매일매일 꾸준히 풀고있습니다. 지금 하고 있는 리액트에 대한 공부는 한달 반 정도 내에 끝낼 예정이고, 이후에 타입스크립트, 여유가 되면 Next.js까지 배워볼 생각입니다. 그리고 계획된 일정으로 취직을 하지 않는다면 제대로 된 프로젝트를 하나 더 할 것 같습니다. 7. 궁금한 점 제가 제대로 하고 있는 건지, 트렌드를 잘 따라가고 있는지, 아니라면 혹은 부족한 부분이 있다면 무엇인지 궁금합니다. 매워도 되고 차가워도 됩니다. 채찍도 좋아합니다. 솔직하고 객관적인 충고 부탁드립니다. 감사합니다."
53,javascript,프론트엔드 개발자 취업 질문입니다.,안녕하세요. 프론트엔드 취업 준비생입니다. 현재 html css javascript react를 공부를 하고 프로젝트 하나를 제작한 상태입니다. 요즘은 next.js를 배우는게 경쟁력이 있다는데 next.js 강의를 듣다보니 node.js는 공부를 해본적이 없는데 node.js에 대해서도 강의를 하더라구요. 제가 묻고싶은건! node.js를 공부하고 next.js 공부를 해야할지.. 아니면 next.js 공부를 현재는 하지말고 es6 typescript를 공부를 하고 이력서를 넣어야 할지 모르겠습니다.. 현재로써는 취업이 너무 급한 상황입니다. 어디 물어볼 곳이 없어서 여기에 글을 남깁니다.
54,javascript,react-native-webview,"카카오 지도를 webview로 표현하는데 디바이스에 나오지 않네요, 구글링해서 다 찾아봐서 적용시켜 봤는데 어떻게 해야할지 감이 안옵니다... 카카오 앱등록에서 https://localhost:8081 적용하고 javascript api key를 appkey에다가 했는데 왜 그럴까요 -_-;;"
55,javascript,리액트로 만든 라이브러리를 vanilla javascript 환경에서 사용할 수 있나요?,"프론트엔드 개발자로 전향 후 첫 업무로 사내 모듈로 사용할 라이브러리를 만드는 작업을 하게 되었습니다. 사내에서는 보통 javascript나 jsp로 개발이 이루어지고 있는데요, 모듈을 백엔드와 프론트엔드 모두 webjars로 묶어 사내에 배포할 계획입니다. 프론트엔드 ui 모듈을 만드는데 리액트나 뷰로도 가능하지 않을까 싶어 도전해보고자 합니다. 보통 웹페이지만 만들어보았지, 라이브러리를 만들어본 적이 없기도 하고, 리액트로 ui를 만들어주는(페이지네이션이나 그리드, 콤보박스 등) 라이브러리를 만들었을 때 어떻게 해당 라이브러리를 vanilla javascript 환경에서 호출할 수 있을지에 대한 고민이 있습니다. 바벨과 웹팩으로 컴파일, 번들링 하고나면 js 파일로 묶이게 되니 충분히 사용할 수 있을 것 같은데, 어떻게 구성해야할지 감이 잘 오지 않습니다. 랜선 사수님들의 팁과 지혜를 구합니다..."
56,javascript,프론트엔드 개발자가 되고싶어요..,"안녕하세요 저는 대학교4학년 재학중인 학생입니다. 공대생이지만 컴퓨터쪽은 아니구요 저는 노마드코더를 통해서 공부를 시작했습니다 제가 할수있는건 html,css,javascript,typescript,react정도가 있습니다 상태관리는 recoil을 사용해봤고, 스타일링은 styled-components랑 tailwindcss를 사용해봤고 지금은 거의 tailwindcss만 사용중입니다. 핑계라면 핑계일수도 있겠지만 저는 아직 한번도 cs, 알고리즘 공부를 해본적이 없습니다 그냥 코딩을 하는게 좋아서 이 쪽 꿈을 꾸게되었습니다 그래서 막 알고리즘 cs공부 같은건 하지않고 매일 뭔가를 만드는데만 몰두했습니다(학교 일주일에 두번 가는거빼고 평일 주말엔 코딩만 합니다) 그런데 이제 졸업을 하고 취직을 할려고 하니 이때까지 만들었던 것들은 포트폴리오로 제출하기에는 사실 너무 그때그때 만들어보고싶거나 구현해보고 싶은거 위주로 하다보니 지금부터 새로 만들어야할거 같구요.. 이제 cs, 알고리즘도 공부를 시작해야할거같은데 어디서부터 어디까지 공부를 해야할지도 잘 모르겠고 입사를 하기위해서 무엇을 준비해야할지도 잘 모르겠네요 사실 cs,알고리즘을 공부할수록 이게 필요한건지도 잘 모르겠고 제가 좋아하던게 멀어저만 가는거 같아요.. 프로젝트 하나 더 제대로 만드는게 좋을거 같기도 하고 잘 모르겠어요 어떻게 해야할지.. 물론 대기업을 가면 좋겠지만 아니여도 괜찮아요 그냥 코딩을 계속해서 할 수있고 배울게 많은 곳이면 좋을거 같은데 어떻게 준비를 해야할까요..? 긴글 읽어주셔서 감사합니다!!"
57,javascript,국비 백앤드 개발자 취업 관련 ㅠㅠ,"안녕하세요. 전문대 it과를 다니다가 중퇴하였고(노베) 현재 국비 지원을 받으며 백앤드 개발자가 되기 위해 총 6개월의 과정 중 2개월째 수강중인 22살 학생입니다. 학원에서 강사님을 잘못만나 수업을 전혀 따라가지 못하고 있는 상황입니다. 현재 학원에서는 (JAVA MYSQL HTML CSS JAVASCRIPT ) 를 배워 로그인 양식, 게시물 등록 등 폼을 만들고있습니다. ( 아직 미니프로젝트는 시작 안했습니다 ) 이 상황에서 8월안에 무조건 취업을 하고싶은데 .. 집에서 인프런 강의를 보며 (JAVA MYSQL SPRINGBOOT)타이핑하며 개념익히며 공부하고 개인 프로젝트를 만든후, 학원에서 추후에 할 미니 프로젝트까지 해서 회사에 이력서를 내도 되는지 현실적인 조언과 구체적인 피드백을 얻고자 합니다 ㅠㅠ 또한 신입분들 개인프로젝트는 어느정도로 만들어야하는지, 잡코리아 말고 타사이트 추천도 궁금합니다..! 추가적으로 제가 혼자 공부할때 무조건 이해되야지만 넘어가는 성격이라 (완벽을 추구해서) 다음 진도로 넘어가지 못하는 상황인데 어떻게 공부하면 좋을지 방향성도 함께 얘기해주시면 감사하겠습니다..!"
